date,app_name,count,is_anomaly,anomaly_score
2026-01-04,Khamsat,2,False,0.04899152606863444
2026-01-04,Mostaql,1,False,0.0
2026-01-04,Mrsool,2,False,0.04899152606863444
2026-01-04,Sary,4,False,0.04241713439480882
2026-01-04,TheChefs,4,False,0.04241713439480882
2026-01-04,ToYou,1,False,0.0
2026-01-04,Uber,2,False,0.04899152606863444
2026-01-04,Wasselni,4,False,0.04241713439480882
2026-01-11,Bolt,3,False,0.050903557142811195
2026-01-11,HungerStation,3,False,0.050903557142811195
2026-01-11,Jahez,1,False,0.0
2026-01-11,Jeeny,1,False,0.0
2026-01-11,Kayan,4,False,0.04241713439480882
2026-01-11,Keeta,4,False,0.04241713439480882
2026-01-11,Khamsat,1,False,0.0
2026-01-11,Mostaql,2,False,0.04899152606863444
2026-01-11,Mrsool,2,False,0.04899152606863444
2026-01-11,Sary,4,False,0.04241713439480882
2026-01-11,TheChefs,2,False,0.04899152606863444
2026-01-11,ToYou,5,False,0.0030138925274549866
2026-01-11,Uber,3,False,0.050903557142811195
2026-01-11,Wasselni,1,False,0.0
2026-01-18,Bolt,3,False,0.050903557142811195
2026-01-18,Careem,4,False,0.04241713439480882
2026-01-18,HungerStation,2,False,0.04899152606863444
2026-01-18,Jahez,5,False,0.0030138925274549866
2026-01-18,Jeeny,3,False,0.050903557142811195
2026-01-18,Kayan,3,False,0.050903557142811195
2026-01-18,Keeta,7,True,-0.10240785862386281
2026-01-18,Khamsat,5,False,0.0030138925274549866
2026-01-18,Mostaql,1,False,0.0
2026-01-18,Mrsool,5,False,0.0030138925274549866
2026-01-18,Sary,5,False,0.0030138925274549866
2026-01-18,TheChefs,4,False,0.04241713439480882
2026-01-18,ToYou,6,True,-0.035012579097354224
2026-01-18,Uber,2,False,0.04899152606863444
2026-01-18,Wasselni,1,False,0.0
2026-01-25,Bolt,3,False,0.050903557142811195
2026-01-25,Careem,4,False,0.04241713439480882
2026-01-25,HungerStation,9,True,-0.2443674519689174
2026-01-25,Jahez,2,False,0.04899152606863444
2026-01-25,Jeeny,8,True,-0.19060692498473042
2026-01-25,Kayan,3,False,0.050903557142811195
2026-01-25,Keeta,4,False,0.04241713439480882
2026-01-25,Khamsat,1,False,0.0
2026-01-25,Mostaql,4,False,0.04241713439480882
2026-01-25,Mrsool,3,False,0.050903557142811195
2026-01-25,Sary,5,False,0.0030138925274549866
2026-01-25,TheChefs,2,False,0.04899152606863444
2026-01-25,ToYou,3,False,0.050903557142811195
2026-01-25,Uber,2,False,0.04899152606863444
2026-01-25,Wasselni,4,False,0.04241713439480882
2026-02-01,Bolt,2,False,0.04899152606863444
2026-02-01,Careem,1,False,0.0
2026-02-01,HungerStation,3,False,0.050903557142811195
2026-02-01,Jahez,3,False,0.050903557142811195
2026-02-01,Keeta,3,False,0.050903557142811195
2026-02-01,Khamsat,3,False,0.050903557142811195
2026-02-01,Mostaql,5,False,0.0030138925274549866
2026-02-01,Mrsool,2,False,0.04899152606863444
2026-02-01,Sary,4,False,0.04241713439480882
2026-02-01,TheChefs,2,False,0.04899152606863444
2026-02-01,ToYou,2,False,0.04899152606863444
2026-02-01,Uber,1,False,0.0
2026-02-01,Wasselni,6,True,-0.035012579097354224
2026-02-08,Bolt,2,False,0.04899152606863444
2026-02-08,Careem,4,False,0.04241713439480882
2026-02-08,HungerStation,6,True,-0.035012579097354224
2026-02-08,Jeeny,4,False,0.04241713439480882
2026-02-08,Kayan,1,False,0.0
2026-02-08,Keeta,3,False,0.050903557142811195
2026-02-08,Khamsat,3,False,0.050903557142811195
2026-02-08,Mrsool,1,False,0.0
2026-02-08,Sary,7,True,-0.10240785862386281
2026-02-08,TheChefs,7,True,-0.10240785862386281
2026-02-08,ToYou,8,True,-0.19060692498473042
2026-02-08,Uber,6,True,-0.035012579097354224
2026-02-08,Wasselni,1,False,0.0
2026-02-15,Bolt,7,True,-0.10240785862386281
2026-02-15,Careem,3,False,0.050903557142811195
2026-02-15,HungerStation,2,False,0.04899152606863444
2026-02-15,Jahez,3,False,0.050903557142811195
2026-02-15,Jeeny,4,False,0.04241713439480882
2026-02-15,Kayan,2,False,0.04899152606863444
2026-02-15,Keeta,3,False,0.050903557142811195
2026-02-15,Khamsat,3,False,0.050903557142811195
2026-02-15,Mostaql,1,False,0.0
2026-02-15,Mrsool,1,False,0.0
2026-02-15,Sary,6,True,-0.035012579097354224
2026-02-15,TheChefs,5,False,0.0030138925274549866
2026-02-15,ToYou,4,False,0.04241713439480882
2026-02-15,Wasselni,6,True,-0.035012579097354224
2026-02-22,Bolt,2,False,0.04899152606863444
2026-02-22,Careem,4,False,0.04241713439480882
2026-02-22,HungerStation,2,False,0.04899152606863444
2026-02-22,Jahez,2,False,0.04899152606863444
2026-02-22,Jeeny,7,True,-0.10240785862386281
2026-02-22,Keeta,5,False,0.0030138925274549866
2026-02-22,Khamsat,7,True,-0.10240785862386281
2026-02-22,Mostaql,3,False,0.050903557142811195
2026-02-22,Mrsool,3,False,0.050903557142811195
2026-02-22,Sary,2,False,0.04899152606863444
2026-02-22,TheChefs,3,False,0.050903557142811195
2026-02-22,ToYou,5,False,0.0030138925274549866
2026-02-22,Uber,2,False,0.04899152606863444
2026-02-22,Wasselni,4,False,0.04241713439480882
2026-03-01,Bolt,2,False,0.04899152606863444
2026-03-01,Careem,2,False,0.04899152606863444
2026-03-01,HungerStation,4,False,0.04241713439480882
2026-03-01,Jahez,1,False,0.0
2026-03-01,Jeeny,6,True,-0.035012579097354224
2026-03-01,Kayan,1,False,0.0
2026-03-01,Khamsat,5,False,0.0030138925274549866
2026-03-01,Mostaql,3,False,0.050903557142811195
2026-03-01,Mrsool,1,False,0.0
2026-03-01,Sary,1,False,0.0
2026-03-01,TheChefs,3,False,0.050903557142811195
2026-03-01,ToYou,4,False,0.04241713439480882
2026-03-01,Uber,6,True,-0.035012579097354224
2026-03-01,Wasselni,3,False,0.050903557142811195
2026-03-08,Bolt,7,True,-0.10240785862386281
2026-03-08,Careem,7,True,-0.10240785862386281
2026-03-08,HungerStation,2,False,0.04899152606863444
2026-03-08,Jeeny,1,False,0.0
2026-03-08,Kayan,1,False,0.0
2026-03-08,Keeta,5,False,0.0030138925274549866
2026-03-08,Mostaql,5,False,0.0030138925274549866
2026-03-08,Mrsool,4,False,0.04241713439480882
2026-03-08,Sary,2,False,0.04899152606863444
2026-03-08,TheChefs,3,False,0.050903557142811195
2026-03-08,ToYou,5,False,0.0030138925274549866
2026-03-08,Uber,3,False,0.050903557142811195
2026-03-08,Wasselni,4,False,0.04241713439480882
2026-03-15,Bolt,5,False,0.0030138925274549866
2026-03-15,Careem,5,False,0.0030138925274549866
2026-03-15,HungerStation,3,False,0.050903557142811195
2026-03-15,Jahez,2,False,0.04899152606863444
2026-03-15,Jeeny,1,False,0.0
2026-03-15,Kayan,1,False,0.0
2026-03-15,Keeta,5,False,0.0030138925274549866
2026-03-15,Khamsat,5,False,0.0030138925274549866
2026-03-15,Mostaql,4,False,0.04241713439480882
2026-03-15,Mrsool,2,False,0.04899152606863444
2026-03-15,Sary,1,False,0.0
2026-03-15,TheChefs,4,False,0.04241713439480882
2026-03-15,ToYou,5,False,0.0030138925274549866
2026-03-15,Uber,3,False,0.050903557142811195
2026-03-15,Wasselni,1,False,0.0
2026-03-22,Careem,4,False,0.04241713439480882
2026-03-22,Jahez,2,False,0.04899152606863444
2026-03-22,Jeeny,1,False,0.0
2026-03-22,Kayan,2,False,0.04899152606863444
2026-03-22,Keeta,2,False,0.04899152606863444
2026-03-22,Khamsat,3,False,0.050903557142811195
2026-03-22,Mostaql,2,False,0.04899152606863444
2026-03-22,Mrsool,3,False,0.050903557142811195
2026-03-22,Sary,1,False,0.0
2026-03-22,TheChefs,1,False,0.0
2026-03-22,ToYou,3,False,0.050903557142811195
2026-03-22,Uber,2,False,0.04899152606863444
2026-03-22,Wasselni,1,False,0.0
2026-03-29,Careem,1,False,0.0
2026-03-29,HungerStation,4,False,0.04241713439480882
2026-03-29,Jahez,3,False,0.050903557142811195
2026-03-29,Jeeny,2,False,0.04899152606863444
2026-03-29,Keeta,4,False,0.04241713439480882
2026-03-29,Khamsat,2,False,0.04899152606863444
2026-03-29,Mostaql,2,False,0.04899152606863444
2026-03-29,Mrsool,2,False,0.04899152606863444
2026-03-29,Sary,5,False,0.0030138925274549866
2026-03-29,TheChefs,3,False,0.050903557142811195
2026-03-29,ToYou,1,False,0.0
2026-03-29,Wasselni,1,False,0.0
2026-04-05,Bolt,3,False,0.050903557142811195
2026-04-05,HungerStation,3,False,0.050903557142811195
2026-04-05,Jeeny,1,False,0.0
2026-04-05,Kayan,2,False,0.04899152606863444
2026-04-05,Keeta,3,False,0.050903557142811195
2026-04-05,Khamsat,4,False,0.04241713439480882
2026-04-05,Mostaql,3,False,0.050903557142811195
2026-04-05,Mrsool,1,False,0.0
2026-04-05,Sary,3,False,0.050903557142811195
2026-04-05,TheChefs,1,False,0.0
2026-04-05,Uber,3,False,0.050903557142811195
2026-04-05,Wasselni,1,False,0.0
